2.7285714285714286, 0.5833333333333335
2.776190476190476, 0.625
2.8142857142857145, 0.6611111111111112
2.8523809523809525, 0.6888888888888889
2.8857142857142857, 0.7194444444444446
2.9190476190476193, 0.7444444444444445
2.947619047619048, 0.7694444444444446
2.9761904761904763, 0.7944444444444445
3.0047619047619047, 0.8166666666666667
3.0285714285714285, 0.8333333333333335
3.0476190476190474, 0.8500000000000001
3.071428571428571, 0.8694444444444445
3.0952380952380953, 0.8888888888888891
3.1523809523809527, 0.9388888888888889
3.204761904761905, 0.9805555555555556
3.2476190476190476, 1.0166666666666666
3.295238095238095, 1.0527777777777778
3.3285714285714287, 1.0805555555555555
3.3666666666666667, 1.1055555555555556
3.4000000000000004, 1.1333333333333333
3.423809523809524, 1.152777777777778
3.4523809523809526, 1.175
3.480952380952381, 1.1944444444444446
3.5047619047619047, 1.2138888888888888
3.5238095238095237, 1.2333333333333334
3.5476190476190474, 1.2527777777777778
3.5714285714285716, 1.2694444444444444
3.5904761904761906, 1.286111111111111
3.6142857142857143, 1.3055555555555556
3.638095238095238, 1.3222222222222224
3.657142857142857, 1.338888888888889
3.6714285714285717, 1.3555555555555556

